"","X","ID","X1.2.3.Trichlorobenzene","X1.2.4.Trichlorobenzene","Acenaphthene","Acenaphthylene","AGOC.3A","Alachlor","Aldrin","alpha.Hexachlorocyclohexane","Aluminium","Ammonium","Anionic.active.surfactants","Anthracene","AOX","Arsenic","Atrazine","Barium","Benzo.a.anthracene","Benzo.a.pyrene","Benzo.b.fluoranthene","Benzo.g.h.i.perylene","Benzo.k.fluoranthene","Berilium","beta.Hexaxchlorocyclohexane","Bicarbonates","Biochemical.Oxygen","Boron","Cadmium","Calcium","Carbonates","Cesium","Chemical.Oxygen.Demand..Cr.","Chemical.Oxygen.Demand..Mn.","Chlorides","Chlorodinine","Chromium","Chrysene","Copper","Cyanides","Dieldrin","Dissolved.organic.carbon","Dissolved.oxygen","Dissolved.silicates","Endosulfan..alpha.","Endosulfan..beta.","Endrin","Fecal.coliforms","Fecal.streptococci.","Fluoranthene","Fluorene","gamma.Hexachlorocyclohexane","Heptachlor","Heptachloroepoxide","Hexachlorobenzene","Indeno.1.2.3.c.d.pyrene","Inorganic.nitrogen","Iron","Isodrin","Lead","Macrozoobenthos","Magnesium","Manganese","Mercury","Methoxychlor","Methylosmoline","Metolachlor","Naphthalene","Nickel","Nitrates","Nitrites","Organic.nitrogen","Orthophosphate.phosphorus","Oxygen.saturation","p.p.DDD","p.p.DDE","p.p.DDT","PAHs","PCB.101","PCB.118","PCB.138","PCB.153","PCB.180","PCB.28","PCB.52","Pentachlorobenzene","Petroleum.hydrocarbons","Phenanthrene","Potassium","Pyrene","Selenium","Silica..SiO2.","Simazine","Sodium","Sulfides","Sulphates","Tetrachloromethane","Total.coliforms","Total.dissolved.phosphorus","Total.dissolved.salts","Total.extractable.matter","Total.hardness","Total.nitrogen","Total.organic.carbon","Total.phosphorus","Trifluralin","Water.temperature","Zinc"
"1707",1707,"Decha 17-Jan-10",0,0,0,0,0,0,0,0,0,53.3185840707965,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435897435897436,0,11.2666666666667,0.014391143911439,0,0,0.00700431034482772,-0.309090909090909,0.621296296296296,0,0.230769230769231,0,9.48,0,0,0,-0.0571428571428572,-0.155274261603376,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71914893617021,0,0,0,-0.342105263157895,5438.63786764706,0,0,0,0,0,24.2,-0.0941828254847645,-0.153846153846154,0,0.580645161290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10848979591837,0,0,0,-0.0108108108108108,0,0,2.84615384615385,0,-0.174418604651163,0,-0.633333333333333,0.529411764705882
"1708",1708,"Decha 17-Jan-15",0,0,0,0,0,0,0,0,0,0.205479452054795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472424242424243,0.551724137931034,0,0,-0.0197940350407916,0,0,0.0142450142450142,0,0.118967946460021,0,0,0,0,0,0,0,0.0887096774193548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.513964577656676,-0.490945674044266,0,0,0,0,0,0,0.243944636678201,-0.0526315789473685,0,0.666666666666667,0.114145897348356,0,0,0,0,0,0,0,0,0,0,0,0,-0.9995,0,0.241071428571428,0,0,0,0,-0.280334572490706,0,0.591428571428572,0,0,0,0.182432432432432,0,-0.21461750852688,0,0,-0.744186046511628,0,-0.5,0
"1709",1709,"Decha 17-Jul-14",0,0,0,0,0,0,0,0,0,1.80952380952381,0,0,0,0.167701863354037,0,0,0,0,0,0,0,0,0,0,-0.464285714285714,0,2099,0,0,0,1.58378378378378,1.35294117647059,0,0,0,0,0.748031496062992,0,0,0,-0.324786324786325,-0.653488372093023,0,0,0,0,0,0,0,0,0,0,0,0,0,5209,0,15199,0,0,32618.6324340895,0,0,0,0,0,1.752,-0.344519015659955,0.6875,0,0,-0.0983538668599234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.0307692307692308,43.0476190476191
"1710",1710,"Decha 17-Jul-16",0,0,0,0,0,0,0,0,0,0.155339805825243,0,0,0,0.0198675496688742,0,0,0,0,0,0,0,0,0,-0.0240683229813665,-0.450980392156863,0,0,-0.119037656903766,0,0,0.0284191829484903,-0.301587301587302,-0.344529214737626,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.592153960029608,0,0,0,0,0,0,0,1.24,3,0,1.83333333333333,-0.0764627659574468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.292715231788079,0,0,0,0,-0.199829023295576,0,0.159468438538206,0,0,0,0.481927710843373,0,-0.235230383211679,0.733971291866029,0,1.44378698224852,0,0.0646551724137931,0
"1711",1711,"Decha 17-Jun-10",0,0,0,0,0,0,0,0,0,1.05357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588235294117647,0,0,0.103644646924829,0,0,1.14314115308151,1.33333333333333,0.250044523597507,0,0.666666666666667,0,0.1287284144427,0,0,0,-0.0107526881720432,-0.507427213309566,0,0,0,0,0,0,0,0,0,0,0,0,0.753846153846154,-0.915966386554622,0,0,0,0.224137931034483,-0.095,0,0,0,0,0,-0.0838709677419356,0.743300423131171,0.133333333333333,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57902033271719,0,0,0,0.984496124031008,0,0,-0.466147859922179,0,1.19469026548673,0,-0.0845070422535212,0.288135593220339
"1712",1712,"Decha 17-Jun-11",0,0,0,0,0,0,0,0,0,-0.195402298850575,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232558139534885,-0.302325581395349,0,-0.315789473684211,0.0955284552845528,0,0,-0.129228687415426,0.0588235294117649,-0.495229835212489,0,-0.15,0,0.0330578512396695,0,0,0,-0.161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.736842105263158,0,-0.0741704619388419,-0.135802469135802,-0.317919075144509,-0.836144578313253,0,0,0,0,0,-0.999942528735632,-0.656488549618321,-0.0800000000000001,0,4.46153846153846,-0.156298671552909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213888888888889,0,3.90909090909091,0,-0.0292682926829268,0,0,0,0,0.213483146067416,0,0.013574660633484,-0.732732732732733
"1713",1713,"Decha 17-Jun-12",0,0,0,0,0,0,0,0,0,-0.60472972972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0,0,0.497488699146158,0,0,0.275067345106256,0.0707666385846674,3.23129640205597,0,-0.999995454545455,0,0,0.251020408163265,0,0,-0.0673076923076924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196078431372548,0,0,0,0.796502384737679,-0.997368421052631,0,0,0,0,0,0,0.321739130434783,-0.178571428571429,0,-0.997560975609756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291156503818645,0,0,0,1.83018867924528,0,0,0,0,0.0348837209302326,0,0.95,-0.999997368421053
"1714",1714,"Decha 17-Jun-13",0,0,0,0,0,0,0,0,0,-0.9975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196078431372548,0,0.608695652173913,-0.0139122458339703,0,0,1.064,0.212121212121212,1.4790593889461,0,84999,0,0.782978723404255,0,0,0,-0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44582043343653,0,0,0,0.0279503105590062,1.19514779455137,0,0,0,0,0,0.447236180904523,-0.45970695970696,-0.285714285714286,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654396728016359,0,0,0,-0.0808823529411765,0,0,-0.421965317919075,0,1.08695652173913,0,-0.0476190476190476,1.96288629306521
"1715",1715,"Decha 17-Mar-09",0,0,0,0,0,0,0,0,0,1,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.233612273361227,-0.214285714285714,0,0,0.208053691275168,0,0,-0.458333333333333,0.77737881508079,0,0,-0.421052631578947,0,215.666666666667,0,0,0,-0.0874233128834355,0.0882681564245811,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15384615384615,0,173,0,0,-0.104166666666667,0,0,0,0,0,0,1.21757925072046,0.769230769230769,0.770168145667036,-0.945544554455445,0.0425161851386608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850649350649351,0,-0.0935412026726057,0,0,0,0.538461538461538,0,0,0.635294117647059,0,-0.970731707317073,0,1.23255813953488,0.666666666666667
"1716",1716,"Decha 17-Mar-11",0,0,0,0,0,0,0,0,0,-0.325,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492569002123142,-0.706896551724138,0,0,-0.178981937602627,0,0,0.323741007194244,0.3125,-0.389162561576355,0,0.285714285714286,0,0,0,0,0,-0.0979020979020979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111731843575419,0,0,0,0,0,0,0,0.438679245283019,0.235294117647059,0,2,9.8463962189749e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289017341040462,0,0.794871794871795,0,-0.327659574468085,0,0,0,0,0.132075471698113,0,19,0
"1717",1717,"Decha 17-Mar-13",0,0,0,0,0,0,0,0,0,-0.130252100840336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261096605744126,0,-0.179775280898876,-0.230708908406524,0,0,2.21133333333333,1.75,-0.25383121087848,0,0.0833333333333332,0,1.06482281763181,0,0,0,-0.11934766493699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28954027836356,0,0,0,0.0515151515151516,-0.627103786816269,0,0,0,0,0,0.379705913025342,0.0350877192982456,0.166666666666667,0,2.64705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109609331605258,0,0,0,-0.560728744939271,0,0,1.1715,0,0.169491525423729,0,0,-0.27784501928111
"1718",1718,"Decha 17-May-09",0,0,0,0,0,0,0,0,0,1.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025,0.0175438596491227,0,0,0.523517382413088,0,0,1.15384615384615,0.5,-0.860122699386503,0,0.384615384615385,0,0,0,0,0,0.0254237288135592,-0.0903155603917302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.587786259541985,0,0,0,0,0,0,0,-0.758483033932136,0.333333333333333,1.13069449053459,0.0526315789473685,0.378790824261275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351648351648352,0,-0.208661417322835,0,0,0,-0.180327868852459,0,0,0.0173410404624278,0,0.0697674418604652,0,1.75,0
"1719",1719,"Decha 17-Nov-16",0,0,0,0,0,0,0,0,0,1.6697247706422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181434599156118,0.0833333333333333,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234244283324038,0,0.448529411764706,0,0,0
"1720",1720,"Decha 17-Oct-15",0,0,0,0,0,0,0,0,0,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.530612244897959,0,0,0.363976945244957,0,0,-0.34,-0.0588235294117647,0.00889718804920901,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703052728954672,0,0,0,0,0,0,0,0.882911392405063,0.473684210526316,0,329,0.0254462964789427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.436906377204885,0,0,0,0,-0.0647502903600464,0,0.197339246119734,0,0,0,-0.0599078341013825,0,0.477561904761905,0.016260162601626,0,-0.395522388059702,0,0,0
"1721",1721,"Decha 17-Oct-16",0,0,0,0,0,0,0,0,0,0.211111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222950819672131,0.263157894736842,0,-0.689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579735682819383,0,0.0303030303030303,0,0,0
"1722",1722,"Decha 17-Sep-16",0,0,0,0,0,0,0,0,0,2.1,0,0,0,-0.431818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0581395348837209,0,0,0,0,0,0,0,0,0.428,0.333333333333333,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145454545454545,0,0,0,0,-0.276336970130567,0,0,0,0,0,0,0,0.48630303030303,-0.14822848879248,0,0.463768115942029,0,-0.0538116591928251,0
"1723",1723,"Decha 18-Apr-13",0,0,0,0,0,0,0,0,0,2.88095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348525469168901,0,-0.493150684931507,-0.0499490316004077,0,0,-0.231887066638987,-0.454545454545455,-0.434770031819497,0,-0.162393162393162,0,-0.702804520719966,0,0,0,-0.0151515151515153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.268192968111202,0,-0.24822695035461,0,-0.0720461095100865,0.905171740827478,0,0,0,0,0,-0.393801965230537,0.908482142857143,-0.791044776119403,0,0.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108952038638661,0,0,0,-0.345622119815668,0,0,1.75117370892019,0,-0.147058823529412,0,0,-0.56540380417836
"1724",1724,"Decha 18-Apr-15",0,0,0,0,0,0,0,0,0,-0.422169811320755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.744186046511628,0,0,-0.452343186733958,0,0,-0.0276816608996539,0.232142857142857,0,0,0,0,0,0,0,0,-0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26323168594462,-0.998333333333333,-0.387755102040816,0,0,0,0,0,0.253807106598985,0.0833333333333333,0,-0.644444444444444,-9.54471699913229e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375674653649146,0,0,-0.418604651162791,0,1.36363636363636,0
"1725",1725,"Decha 18-Aug-11",0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168290043290043,-0.076923076923077,0,0,-0.0477064220183486,0,0,0.496598639455782,-0.206349206349206,0.217391304347826,0,-0.125,0,0,0,0,0,-0.225490196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545454545454544,-0.865979381443299,0,0,0,0,0,0,0,0.621236133122028,0.478260869565218,0,579,-0.231076672104405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.459139784946237,0,0,0,-0.266968325791855,0,0,0,0,1.63636363636364,0,-0.0212765957446809,0
"1726",1726,"Decha 18-Aug-13",0,0,0,0,0,0,0,0,0,-0.998591549295775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233333333333333,0,0,0.0148580026330637,0,0,-0.600638977635783,-0.374285714285714,0.193548387096774,0,0,0,0,0,0,0,-0.0905391658189217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.718181818181818,0,0,3.51937984496124,0,0,0,0,0,0,-0.147540983606557,-0.259259259259259,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.712461059190031,0,0,0,-0.217977528089888,0,0,0,0,-0.220779220779221,0,0.179487179487179,0
"1727",1727,"Decha 18-Feb-16",0,0,0,0,0,0,0,0,0,-0.46749226006192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168355855855856,0.4,0,0,-0.358184166820447,0,0,-0.580508474576271,0.25,-0.599020141535112,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134065934065934,0,0,0,0,0,0,0,-0.672544080604534,4.41666666666667,0,1.9,0.0640180942078868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84810126582278,0,0,0,0,0.408863198458574,0,-0.805555555555556,0,0,0,-0.291666666666667,0,-0.226525034806373,-0.107425742574257,0,1.15384615384615,0,0.098360655737705,0
"1728",1728,"Decha 18-Jan-14",0,0,0,0,0,0,0,0,0,-0.392287234042553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217391304347826,0,0,0,0,0,-0.556737588652482,-0.30188679245283,-0.117989897681647,0,0,0,0,0,0,0,0.16,-0.872204472843451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30612244897959,0,0,0,0,0,0,0.845544554455446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471256038647343,0,0,0,0,0,0,0,0,-0.0476190476190477,0,0.241935483870968,0,-0.846153846153846,0
"1729",1729,"Decha 18-Jul-13",0,0,0,0,0,0,0,0,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199999999999999,0,-0.432432432432432,-0.175658914728682,0,0,0.213178294573643,1,-0.604514297583605,0,-0.999988235294118,0,-0.248210023866349,0,0,0,0.0444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.437974683544304,0,0.170212765957447,0,0.163141993957704,0.874117411340413,0,0,0,0,0,-0.104166666666667,-0.3008356545961,-0.285714285714286,0,1.30952380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10722100656455,0,0,0,0.177377892030848,0,0,-0.49874686716792,0,-0.0698689956331878,0,0.244444444444444,-0.570116778121569
"1730",1730,"Decha 18-Jul-15",0,0,0,0,0,0,0,0,0,-0.998181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107891727030118,0,0,0,-0.208333333333333,0,0,0,0,0,0,0,0,0.0574712643678161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222664015904573,1189,0,0,0,0,0,0,0.333333333333333,-0.357142857142857,0,519,0.011639185257032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31238615664845,0,6.77777777777778,0,-0.112033195020747,0
"1731",1731,"Decha 18-Jun-15",0,0,0,0,0,0,0,0,0,-0.836206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308437067773167,-0.731707317073171,0,0,0.282640586797066,0,0,0.00943396226415097,0,-0.598004276550249,0,0,0,0,0,0,0,-0.236842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00297324083250737,-0.999579831932773,-0.994117647058824,0,0,0,0,0,-0.661271676300578,-0.555555555555556,0,3.25,-0.156508222204042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702811244979921,0,0,0,0,-0.505422647527911,0,-0.424336973478939,0,0,0,-0.172043010752688,0,0.2,1.405,0,0.0588235294117646,0,0.288770053475936,0
"1732",1732,"Decha 18-Mar-10",0,0,0,0,0,0,0,0,0,-0.193353474320242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4375,0,0,-0.370059093893631,0,0,0.656957928802589,-0.485981308411215,-0.527672379955515,0,-0.153846153846154,0,-0.324536777091522,-0.0306075833714025,0,0,-0.0472440944881889,-0.0802039870190079,0,0,0,0,0,0,0,0,0,0,0,0,-0.254723127035831,-0.803571428571429,0,-0.967798165137615,0,-0.35125,-1.05869995056846,0,0,0,0,0,0,-0.268416596104996,-0.434782608695652,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.906994678800031,0,0,0,-0.163265306122449,0,0,0.0843373493975903,0,-0.294871794871795,0,6.08,-0.899817850637523
"1733",1733,"Decha 18-Mar-16",0,0,0,0,0,0,0,0,0,-0.336206896551724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190476190476191,0,0,0,0,0,0.813131313131313,0.0444444444444445,0,0,0,0,0,0,0,0,-0.136363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0.093073593073593,0.0588235294117646,0,-0.564102564102564,-0.0963031423290203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.693256578947368,0,0,0,0,-0.0544310722100657,0,0,0,0,0,0,0,0,0.217038539553752,0,-0.024390243902439,0,0.253731343283582,0
"1734",1734,"Decha 18-May-13",0,0,0,0,0,0,0,0,0,-0.999386503067485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416666666666667,0,-0.378378378378378,0.403648068669528,0,0,-0.662162162162162,0.0999999999999999,1.98157625383828,0,-0.999979591836735,0,-0.669014084507042,0,0,0,-0.0598290598290598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.927821229050279,0,-0.822641509433962,0,-0.5,2228.81614349776,0,0,0,0,0,-0.751870324189526,-0.394152046783626,-0.214285714285714,0,4.47368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0944444444444445,0,0,0,0.915492957746479,0,0,-0.204778156996587,0,3.48275862068966,0,6.63333333333333,-0.393452914798206
"1735",1735,"Decha 18-Nov-10",0,0,0,0,0,0,0,0,0,7.68421052631579,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,-0.0376266280752532,0,0,-0.624624624624625,-0.324324324324324,0.272893772893773,0,0.230769230769231,0,0,0,0,0,0.323529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464332036316472,0,0,0,0,0.302521008403361,0,0,0,0,0,0,0,0.262032085561497,4,0,-0.932203389830508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.298189672906809,0,0,0,0.556910569105691,0,0,0,0,-0.871287128712871,0,-0.772727272727273,0
"1736",1736,"Decha 18-Nov-11",0,0,0,0,0,0,0,0,0,-0.513513513513513,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299765807962529,0,0,0,-0.259259259259259,0,0,-0.66260162601626,0.7,-0.649674620390456,0,0.0952380952380952,0,0,0,0,0,-0.252873563218391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573770491803278,0,0,0,0,0,0,0,0.0762195121951219,-0.189189189189189,0,1.1875,-0.287588913416728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795698924731183,0,0.285714285714286,0,-0.360189573459716,0,0,0,0,2.28,0,-0.181818181818182,0
"1737",1737,"Decha 18-Nov-12",0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.439130434782609,0,-0.9995,0.132061446977205,0,0,-0.999996116504854,0.185,-0.374916051040967,0,-0.166666666666667,0,-0.999994799791992,0.10762331838565,0,0,-0.000892060660125028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162162162162162,0,-0.999951456310679,0,0.399783315276273,0,0,0,0,0,0,-0.999973045822102,-0.100961538461538,-0.3125,0,0.076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162596566523605,0,0,0,-0.480565371024735,0,0,-0.722448979591837,0,0.0704225352112677,0,-0.166666666666667,0
"1738",1738,"Decha 18-Oct-14",0,0,0,0,0,0,0,0,0,-0.154929577464789,0,0,0,-0.286343612334802,0,0,0,0,0,0,0,0,0,0.144662350678549,0.393939393939394,0,0,0.502716969414687,0,0,-0.110112359550562,0.324324324324324,-0.00255498221531997,0,-0.999903846153846,0,0.791666666666667,0,0,0,0.46969696969697,0.109628217349857,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.378861788617886,0,-0.383419689119171,0,4.35695538057743,2.50109479464789,0,0,0,0,0,0.663265306122449,0.58974358974359,-0.0714285714285715,0,-0.99,0.306617100371747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40077821011673,0,0,0,0,1.58773982218063,0,1.232,0,0,0,0.279151943462898,0,0.846271445558009,0,0,-0.274725274725275,0,-0.345454545454545,0.81026137463698
"1739",1739,"Decha 18-Sep-09",0,0,0,0,0,0,0,0,0,-0.0395480225988699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052031361368496,-0.511290322580645,0,0,-0.263059701492537,0,0,-0.0316939890710384,0.258333333333333,-0.670751633986928,0,0.416666666666667,0,-0.992307692307692,0,0,0,0.183497536945813,-0.0526729559748428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678571428571428,0,0.252873563218391,0,0.2,-0.998837209302326,0,0,0,0,0,0,3.21400778210117,0.125,0,2.33333333333333,0.0633885622661679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0.115853658536585,0,0,0,-0.369747899159664,0,0,0,0,1.45555555555556,0,-0.261904761904762,0.968421052631579
"1740",1740,"Decha 19-Apr-12",0,0,0,0,0,0,0,0,0,-0.201238390092879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08878504672897,0,74999,-0.33970343218927,0,0,0.142857142857143,-0.072972972972973,-0.518181818181818,0,-0.107142857142857,0,-0.228295819935691,-0.2859450726979,0,0,-0.034317637669593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05555555555556,0,75999,0,-0.0695860827834434,0.734848484848485,0,0,0,0,0,-0.999966666666667,-0.015625,-0.25,0,-0.541666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304178355234017,0,0,0,-0.271276595744681,0,0,0,0,0.410714285714286,0,2.88235294117647,499999
"1741",1741,"Decha 19-Apr-14",0,0,0,0,0,0,0,0,0,0.321428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189125295508275,-0.553703703703704,0,0,-0.171636085626911,0,0,-0.652777777777778,-0.145631067961165,-0.770527274797859,0,0,0,0,0,0,0,-0.222222222222222,0.117752970831833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69487179487179,-0.999029126213592,0,0,0,0,0,0,-0.189402480270575,-0.470588235294118,0,-0.210526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14468085106383,0,0,0,0,-0.253123884327026,0,-0.229468599033816,0,0,0,-0.275541795665635,0,0.197376823697008,0,0,1.90217391304348,0,1.82608695652174,0
"1742",1742,"Decha 19-Aug-15",0,0,0,0,0,0,0,0,0,-0.785185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923566878980892,-0.454545454545454,0,-0.998550724637681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.896851975887475,0,0.293478260869565,0,0,0
