"","location","Year","measure","mean_v","min_v","max_v","range"
"3682","Kohsoom","2002","Chemical Oxygen Demand (Mn)",7.90909090909091,6.8,9.8,"6.8 , 7.90909090909091 , 9.8"
"3683","Kohsoom","2002","Chlorides",66.9636363636364,46,89,"46 , 66.9636363636364 , 89"
"3684","Kohsoom","2002","Chromium",14.0154545454545,0.11,84.8,"0.11 , 14.0154545454545 , 84.8"
"3685","Kohsoom","2002","Copper",21.7936363636364,1.85,90.4,"1.85 , 21.7936363636364 , 90.4"
"3686","Kohsoom","2002","Dissolved oxygen",7.50909090909091,3.7,9.2,"3.7 , 7.50909090909091 , 9.2"
"3687","Kohsoom","2002","Fecal coliforms",0.235,0.02,0.43,"0.02 , 0.235 , 0.43"
"3688","Kohsoom","2002","Fecal streptococci ",0.0125,0.01,0.02,"0.01 , 0.0125 , 0.02"
"3689","Kohsoom","2002","gamma-Hexachlorocyclohexane",0.0266666666666667,0,0.15,"0 , 0.0266666666666667 , 0.15"
"3690","Kohsoom","2002","Iron",2.68916666666667,0.22,24.25,"0.22 , 2.68916666666667 , 24.25"
"3691","Kohsoom","2002","Lead",10.795,0.81,35.7,"0.81 , 10.795 , 35.7"
"3692","Kohsoom","2002","Magnesium",25.5818181818182,14.4,29,"14.4 , 25.5818181818182 , 29"
"3693","Kohsoom","2002","Manganese",25.3066666666667,0.01,302,"0.01 , 25.3066666666667 , 302"
"3694","Kohsoom","2002","Nickel",5.14166666666667,0,14.7,"0 , 5.14166666666667 , 14.7"
"3695","Kohsoom","2002","Nitrates",5.10454545454545,0.65,10.8,"0.65 , 5.10454545454545 , 10.8"
"3696","Kohsoom","2002","Nitrites",0.0763636363636364,0.05,0.11,"0.05 , 0.0763636363636364 , 0.11"
"3697","Kohsoom","2002","Orthophosphate-phosphorus",0.161818181818182,0.11,0.47,"0.11 , 0.161818181818182 , 0.47"
"3698","Kohsoom","2002","p,p-DDT",0.0285714285714286,0,0.18,"0 , 0.0285714285714286 , 0.18"
"3699","Kohsoom","2002","PAHs",40.9,40.9,40.9,"40.9 , 40.9 , 40.9"
"3700","Kohsoom","2002","Petroleum hydrocarbons",1.35,1.35,1.35,"1.35 , 1.35 , 1.35"
"3701","Kohsoom","2002","Potassium",6.88571428571429,5.5,9.9,"5.5 , 6.88571428571429 , 9.9"
"3702","Kohsoom","2002","Sodium",40.7428571428571,31.7,53.9,"31.7 , 40.7428571428571 , 53.9"
"3703","Kohsoom","2002","Sulphates",108.909090909091,63,122,"63 , 108.909090909091 , 122"
"3704","Kohsoom","2002","Total coliforms",8.2475,0.07,16,"0.07 , 8.2475 , 16"
"3705","Kohsoom","2002","Total phosphorus",0.23,0.14,0.8,"0.14 , 0.23 , 0.8"
"3706","Kohsoom","2002","Water temperature",17.0454545454545,4.5,27,"4.5 , 17.0454545454545 , 27"
"3707","Kohsoom","2002","Zinc",66.2583333333333,19,153,"19 , 66.2583333333333 , 153"
"3708","Kohsoom","2003","Ammonium",2.30181818181818,0.96,5.4,"0.96 , 2.30181818181818 , 5.4"
"3709","Kohsoom","2003","Anionic active surfactants",0.0326666666666667,0.029,0.038,"0.029 , 0.0326666666666667 , 0.038"
"3710","Kohsoom","2003","Atrazine",0,0,0,"0 , 0 , 0"
"3711","Kohsoom","2003","Benzo(a)pyrene",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"3712","Kohsoom","2003","Benzo(b)fluoranthene",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"3713","Kohsoom","2003","Benzo(g,h,i)perylene",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"3714","Kohsoom","2003","Benzo(k)fluoranthene",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"3715","Kohsoom","2003","Bicarbonates",249.55,201.3,335.5,"201.3 , 249.55 , 335.5"
"3716","Kohsoom","2003","Biochemical Oxygen",5.8,4.3,8.5,"4.3 , 5.8 , 8.5"
"3717","Kohsoom","2003","Cadmium",1.3725,0.365,3.25,"0.365 , 1.3725 , 3.25"
"3718","Kohsoom","2003","Calcium",82.6333333333333,67.2,110.4,"67.2 , 82.6333333333333 , 110.4"
"3719","Kohsoom","2003","Chemical Oxygen Demand (Cr)",17.6916666666667,13.1,30.9,"13.1 , 17.6916666666667 , 30.9"
"3720","Kohsoom","2003","Chemical Oxygen Demand (Mn)",9.73333333333333,6.8,16.6,"6.8 , 9.73333333333333 , 16.6"
"3721","Kohsoom","2003","Chlorides",59.725,42,78.1,"42 , 59.725 , 78.1"
"3722","Kohsoom","2003","Chromium",15.387,0.525,161.27,"0.525 , 15.387 , 161.27"
"3723","Kohsoom","2003","Copper",102.675916666667,4.48,1123.13,"4.48 , 102.675916666667 , 1123.13"
"3724","Kohsoom","2003","Dissolved oxygen",7.95,4.5,10.6,"4.5 , 7.95 , 10.6"
"3725","Kohsoom","2003","Fecal coliforms",66.951,0.39,320,"0.39 , 66.951 , 320"
"3726","Kohsoom","2003","Fecal streptococci ",1.393,0.06,5.6,"0.06 , 1.393 , 5.6"
"3727","Kohsoom","2003","Fluoranthene",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"3728","Kohsoom","2003","gamma-Hexachlorocyclohexane",0.028,0.001,0.105,"0.001 , 0.028 , 0.105"
"3729","Kohsoom","2003","Indeno(1,2,3-c,d)pyrene",0.134,0.134,0.134,"0.134 , 0.134 , 0.134"
"3730","Kohsoom","2003","Iron",3164.07033333333,0.072,37959.28,"0.072 , 3164.07033333333 , 37959.28"
"3731","Kohsoom","2003","Lead",26.6799090909091,1.68,222.94,"1.68 , 26.6799090909091 , 222.94"
"3732","Kohsoom","2003","Macrozoobenthos",2.29,2.23,2.35,"2.23 , 2.29 , 2.35"
"3733","Kohsoom","2003","Magnesium",25.3083333333333,22,29.1,"22 , 25.3083333333333 , 29.1"
"3734","Kohsoom","2003","Manganese",52.6103333333333,0.005,787.5,"0.005 , 52.6103333333333 , 787.5"
"3735","Kohsoom","2003","Nickel",7.79858333333333,0.29,51.5,"0.29 , 7.79858333333333 , 51.5"
"3736","Kohsoom","2003","Nitrates",2.77818181818182,1.4,4.2,"1.4 , 2.77818181818182 , 4.2"
"3737","Kohsoom","2003","Nitrites",0.06,0.04,0.08,"0.04 , 0.06 , 0.08"
"3738","Kohsoom","2003","Orthophosphate-phosphorus",0.166666666666667,0.12,0.24,"0.12 , 0.166666666666667 , 0.24"
"3739","Kohsoom","2003","p,p-DDT",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"3740","Kohsoom","2003","PCB 101",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"3741","Kohsoom","2003","PCB 138",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"3742","Kohsoom","2003","PCB 153",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"3743","Kohsoom","2003","PCB 180",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"3744","Kohsoom","2003","PCB 28",0.012,0.012,0.012,"0.012 , 0.012 , 0.012"
"3745","Kohsoom","2003","PCB 52",0.001,0.001,0.001,"0.001 , 0.001 , 0.001"
"3746","Kohsoom","2003","Potassium",6.225,3.9,8.1,"3.9 , 6.225 , 8.1"
"3747","Kohsoom","2003","Silica (SiO2)",11.95,10.4,13.5,"10.4 , 11.95 , 13.5"
"3748","Kohsoom","2003","Sodium",32.7083333333333,12.6,45.8,"12.6 , 32.7083333333333 , 45.8"
"3749","Kohsoom","2003","Sulphates",109.758333333333,96.9,132,"96.9 , 109.758333333333 , 132"
"3750","Kohsoom","2003","Total coliforms",196.816,0.16,320,"0.16 , 196.816 , 320"
"3751","Kohsoom","2003","Total phosphorus",0.245,0.17,0.31,"0.17 , 0.245 , 0.31"
"3752","Kohsoom","2003","Water temperature",15.4666666666667,4,29,"4 , 15.4666666666667 , 29"
"3753","Kohsoom","2003","Zinc",51.9416666666667,10,233.5,"10 , 51.9416666666667 , 233.5"
"3754","Kohsoom","2004","Ammonium",1.77416666666667,1.19,2.79,"1.19 , 1.77416666666667 , 2.79"
"3755","Kohsoom","2004","Anionic active surfactants",0.0443333333333333,0.04,0.05,"0.04 , 0.0443333333333333 , 0.05"
"3756","Kohsoom","2004","Arsenic",0.819,0.819,0.819,"0.819 , 0.819 , 0.819"
"3757","Kohsoom","2004","Bicarbonates",245.016666666667,219.6,286.7,"219.6 , 245.016666666667 , 286.7"
"3758","Kohsoom","2004","Biochemical Oxygen",4.825,3.8,6.2,"3.8 , 4.825 , 6.2"
"3759","Kohsoom","2004","Cadmium",0.8076,0.057,1.793,"0.057 , 0.8076 , 1.793"
"3760","Kohsoom","2004","Calcium",82.4,73.6,96,"73.6 , 82.4 , 96"
"3761","Kohsoom","2004","Chemical Oxygen Demand (Cr)",15.3833333333333,13.2,17.8,"13.2 , 15.3833333333333 , 17.8"
"3762","Kohsoom","2004","Chemical Oxygen Demand (Mn)",7.875,6.9,9.6,"6.9 , 7.875 , 9.6"
"3763","Kohsoom","2004","Chlorides",56.7083333333333,42.5,78,"42.5 , 56.7083333333333 , 78"
"3764","Kohsoom","2004","Chromium",3.85618181818182,0.59,11.29,"0.59 , 3.85618181818182 , 11.29"
"3765","Kohsoom","2004","Copper",10.7741818181818,1.846,23.34,"1.846 , 10.7741818181818 , 23.34"
"3766","Kohsoom","2004","Dissolved oxygen",8.015,6.72,9.9,"6.72 , 8.015 , 9.9"
"3767","Kohsoom","2004","Fecal coliforms",3.77833333333333,0.06,16,"0.06 , 3.77833333333333 , 16"
"3768","Kohsoom","2004","Fecal streptococci ",0.202,0.04,0.32,"0.04 , 0.202 , 0.32"
"3769","Kohsoom","2004","gamma-Hexachlorocyclohexane",0.0387777777777778,0,0.116,"0 , 0.0387777777777778 , 0.116"
"3770","Kohsoom","2004","Iron",0.772,0.15,3.45,"0.15 , 0.772 , 3.45"
"3771","Kohsoom","2004","Lead",4.55509090909091,0.367,9.058,"0.367 , 4.55509090909091 , 9.058"
"3772","Kohsoom","2004","Macrozoobenthos",2.03,2,2.09,"2 , 2.03 , 2.09"
"3773","Kohsoom","2004","Magnesium",24.7916666666667,22,26.8,"22 , 24.7916666666667 , 26.8"
"3774","Kohsoom","2004","Manganese",0.1276,0.011,0.396,"0.011 , 0.1276 , 0.396"
"3775","Kohsoom","2004","Nickel",7.27781818181818,2.696,16.9,"2.696 , 7.27781818181818 , 16.9"
"3776","Kohsoom","2004","Nitrates",2.82833333333333,2.22,3.52,"2.22 , 2.82833333333333 , 3.52"
"3777","Kohsoom","2004","Nitrites",0.0858333333333333,0.07,0.11,"0.07 , 0.0858333333333333 , 0.11"
"3778","Kohsoom","2004","Orthophosphate-phosphorus",0.215,0.13,0.29,"0.13 , 0.215 , 0.29"
"3779","Kohsoom","2004","p,p-DDT",0.017,0.003,0.031,"0.003 , 0.017 , 0.031"
"3780","Kohsoom","2004","Petroleum hydrocarbons",0,0,0,"0 , 0 , 0"
"3781","Kohsoom","2004","Potassium",5.70833333333333,4.3,6.9,"4.3 , 5.70833333333333 , 6.9"
"3782","Kohsoom","2004","Silica (SiO2)",7.69554545454545,3.021,12.4,"3.021 , 7.69554545454545 , 12.4"
"3783","Kohsoom","2004","Sodium",33.325,25.9,48.1,"25.9 , 33.325 , 48.1"
"3784","Kohsoom","2004","Sulphates",107.7,96,115.6,"96 , 107.7 , 115.6"
"3785","Kohsoom","2004","Total coliforms",13.3533333333333,0.12,16,"0.12 , 13.3533333333333 , 16"
"3786","Kohsoom","2004","Total phosphorus",0.3575,0.19,0.48,"0.19 , 0.3575 , 0.48"
"3787","Kohsoom","2004","Water temperature",17.45,1.5,36.4,"1.5 , 17.45 , 36.4"
"3788","Kohsoom","2004","Zinc",90.6363636363636,0,232,"0 , 90.6363636363636 , 232"
"3789","Kohsoom","2005","Alachlor",0.12,0,0.438,"0 , 0.12 , 0.438"
"3790","Kohsoom","2005","Aldrin",0,0,0,"0 , 0 , 0"
"3791","Kohsoom","2005","alpha-Hexachlorocyclohexane",0.0164444444444444,0,0.091,"0 , 0.0164444444444444 , 0.091"
"3792","Kohsoom","2005","Ammonium",3.515,1.26,5.56,"1.26 , 3.515 , 5.56"
"3793","Kohsoom","2005","Anionic active surfactants",0.0479166666666667,0.038,0.066,"0.038 , 0.0479166666666667 , 0.066"
"3794","Kohsoom","2005","Atrazine",0.0935555555555556,0,0.309,"0 , 0.0935555555555556 , 0.309"
"3795","Kohsoom","2005","beta-Hexaxchlorocyclohexane",0.1021,0,0.272,"0 , 0.1021 , 0.272"
"3796","Kohsoom","2005","Bicarbonates",271.450002,244,341.600006,"244 , 271.450002 , 341.600006"
"3797","Kohsoom","2005","Biochemical Oxygen",5.45833333333333,3.7,14.2,"3.7 , 5.45833333333333 , 14.2"
"3798","Kohsoom","2005","Cadmium",0.726363636363636,0.05,2.365,"0.05 , 0.726363636363636 , 2.365"
"3799","Kohsoom","2005","Calcium",87.88333325,80,105.599999,"80 , 87.88333325 , 105.599999"
"3800","Kohsoom","2005","Chemical Oxygen Demand (Cr)",16.8166663333333,10.7,25.6,"10.7 , 16.8166663333333 , 25.6"
"3801","Kohsoom","2005","Chemical Oxygen Demand (Mn)",8.85833333333333,6.8,17.9,"6.8 , 8.85833333333333 , 17.9"
"3802","Kohsoom","2005","Chlorides",61.1833334166667,53,78,"53 , 61.1833334166667 , 78"
"3803","Kohsoom","2005","Chromium",6.23445445454545,0.553,22.139999,"0.553 , 6.23445445454545 , 22.139999"
"3804","Kohsoom","2005","Copper",6.93881827272727,1.884,20.17,"1.884 , 6.93881827272727 , 20.17"
"3805","Kohsoom","2005","Dieldrin",0.0827777777777778,0,0.544,"0 , 0.0827777777777778 , 0.544"
"3806","Kohsoom","2005","Dissolved oxygen",8.35,6,11.6,"6 , 8.35 , 11.6"
"3807","Kohsoom","2005","Endosulfan (alpha)",0.007125,0,0.057,"0 , 0.007125 , 0.057"
"3808","Kohsoom","2005","Endosulfan (beta)",0,0,0,"0 , 0 , 0"
"3809","Kohsoom","2005","Endrin",0.0564444444444444,0,0.193,"0 , 0.0564444444444444 , 0.193"
"3810","Kohsoom","2005","Fecal coliforms",0.681090909090909,0.092,3.6,"0.092 , 0.681090909090909 , 3.6"
"3811","Kohsoom","2005","Fecal streptococci ",0.441090909090909,0.082,2.8,"0.082 , 0.441090909090909 , 2.8"
"3812","Kohsoom","2005","gamma-Hexachlorocyclohexane",0.0954444444444444,0.02,0.275,"0.02 , 0.0954444444444444 , 0.275"
"3813","Kohsoom","2005","Heptachlor",0.0059,0,0.02,"0 , 0.0059 , 0.02"
"3814","Kohsoom","2005","Heptachloroepoxide",0,0,0,"0 , 0 , 0"
"3815","Kohsoom","2005","Iron",1.49883333333333,0.493,4.071,"0.493 , 1.49883333333333 , 4.071"
"3816","Kohsoom","2005","Lead",7.59418181818182,0.574,14.92,"0.574 , 7.59418181818182 , 14.92"
"3817","Kohsoom","2005","Macrozoobenthos",2.165,1.92,2.4,"1.92 , 2.165 , 2.4"
"3818","Kohsoom","2005","Magnesium",26.9166666666667,24,34,"24 , 26.9166666666667 , 34"
"3819","Kohsoom","2005","Manganese",0.243636363636364,0.143,0.55,"0.143 , 0.243636363636364 , 0.55"
"3820","Kohsoom","2005","Mercury",0,0,0,"0 , 0 , 0"
"3821","Kohsoom","2005","Methoxychlor",0.009,0.009,0.009,"0.009 , 0.009 , 0.009"
"3822","Kohsoom","2005","Metolachlor",0.042,0,0.086,"0 , 0.042 , 0.086"
"3823","Kohsoom","2005","Nickel",5.8823,1.377,11.19,"1.377 , 5.8823 , 11.19"
"3824","Kohsoom","2005","Nitrates",2.67333333333333,0.24,3.56,"0.24 , 2.67333333333333 , 3.56"
"3825","Kohsoom","2005","Nitrites",0.1125,0.06,0.16,"0.06 , 0.1125 , 0.16"
"3826","Kohsoom","2005","Orthophosphate-phosphorus",0.159166666666667,0.11,0.26,"0.11 , 0.159166666666667 , 0.26"
"3827","Kohsoom","2005","Oxygen saturation",77.5,77.5,77.5,"77.5 , 77.5 , 77.5"
"3828","Kohsoom","2005","p,p-DDD",0.1132,0.009,0.345,"0.009 , 0.1132 , 0.345"
"3829","Kohsoom","2005","p,p-DDE",0.0366,0.012,0.082,"0.012 , 0.0366 , 0.082"
"3830","Kohsoom","2005","p,p-DDT",0.00185714285714286,0,0.013,"0 , 0.00185714285714286 , 0.013"
"3831","Kohsoom","2005","Petroleum hydrocarbons",0.01,0.01,0.01,"0.01 , 0.01 , 0.01"
"3832","Kohsoom","2005","Potassium",6.91666666666667,4.2,14.8,"4.2 , 6.91666666666667 , 14.8"
"3833","Kohsoom","2005","Silica (SiO2)",8.18416666666667,1.3,13.67,"1.3 , 8.18416666666667 , 13.67"
"3834","Kohsoom","2005","Simazine",0.223,0,0.446,"0 , 0.223 , 0.446"
"3835","Kohsoom","2005","Sodium",35.6083335,30.700001,42.400002,"30.700001 , 35.6083335 , 42.400002"
"3836","Kohsoom","2005","Sulphates",113.258334,94.5,153.600006,"94.5 , 113.258334 , 153.600006"
"3837","Kohsoom","2005","Total coliforms",11.7681818181818,0.45,16,"0.45 , 11.7681818181818 , 16"
"3838","Kohsoom","2005","Total dissolved salts",388.833333333333,347,435,"347 , 388.833333333333 , 435"
"3839","Kohsoom","2005","Total hardness",409.920005,369.600006,492.799988,"369.600006 , 409.920005 , 492.799988"
"3840","Kohsoom","2005","Total phosphorus",0.278333333333333,0.15,0.47,"0.15 , 0.278333333333333 , 0.47"
"3841","Kohsoom","2005","Water temperature",15.84166675,4.2,28.4,"4.2 , 15.84166675 , 28.4"
"3842","Kohsoom","2005","Zinc",78,13,138,"13 , 78 , 138"
"3843","Kohsoom","2006","Alachlor",0.28925,0.093,0.574,"0.093 , 0.28925 , 0.574"
"3844","Kohsoom","2006","Aldrin",0.1095,0.01,0.231,"0.01 , 0.1095 , 0.231"
"3845","Kohsoom","2006","alpha-Hexachlorocyclohexane",0.0158,0.005,0.033,"0.005 , 0.0158 , 0.033"
"3846","Kohsoom","2006","Ammonium",1.89363636363636,1.16,3.82,"1.16 , 1.89363636363636 , 3.82"
"3847","Kohsoom","2006","Anionic active surfactants",0.058,0.047,0.073,"0.047 , 0.058 , 0.073"
"3848","Kohsoom","2006","Atrazine",0.1865,0.087,0.509,"0.087 , 0.1865 , 0.509"
"3849","Kohsoom","2006","beta-Hexaxchlorocyclohexane",0.0468,0.015,0.159,"0.015 , 0.0468 , 0.159"
"3850","Kohsoom","2006","Bicarbonates",239.290909090909,210.8,274.5,"210.8 , 239.290909090909 , 274.5"
"3851","Kohsoom","2006","Biochemical Oxygen",4.68181818181818,3.5,6.4,"3.5 , 4.68181818181818 , 6.4"
"3852","Kohsoom","2006","Cadmium",0.2894,0.05,0.504,"0.05 , 0.2894 , 0.504"
"3853","Kohsoom","2006","Calcium",79.5636363636364,68.8,91.2,"68.8 , 79.5636363636364 , 91.2"
"3854","Kohsoom","2006","Chemical Oxygen Demand (Cr)",14.0727272727273,6.8,17.7,"6.8 , 14.0727272727273 , 17.7"
"3855","Kohsoom","2006","Chemical Oxygen Demand (Mn)",7.86363636363636,5.6,14.4,"5.6 , 7.86363636363636 , 14.4"
"3856","Kohsoom","2006","Chlorides",46.7545454545455,30.2,63.9,"30.2 , 46.7545454545455 , 63.9"
"3857","Kohsoom","2006","Chromium",3.36325,0.26,11.44,"0.26 , 3.36325 , 11.44"
"3858","Kohsoom","2006","Copper",6.64633333333333,0.41,21.16,"0.41 , 6.64633333333333 , 21.16"
"3859","Kohsoom","2006","Dieldrin",0.0232,0.005,0.12,"0.005 , 0.0232 , 0.12"
"3860","Kohsoom","2006","Dissolved oxygen",9.148,6.8,11.4,"6.8 , 9.148 , 11.4"
"3861","Kohsoom","2006","Endosulfan (alpha)",0.111,0.01,0.274,"0.01 , 0.111 , 0.274"
"3862","Kohsoom","2006","Endosulfan (beta)",0.126714285714286,0.026,0.316,"0.026 , 0.126714285714286 , 0.316"
"3863","Kohsoom","2006","Endrin",0.1641,0.005,0.377,"0.005 , 0.1641 , 0.377"
"3864","Kohsoom","2006","Fecal coliforms",3.236,0.04,24,"0.04 , 3.236 , 24"
"3865","Kohsoom","2006","Fecal streptococci ",0.1153,0,0.33,"0 , 0.1153 , 0.33"
"3866","Kohsoom","2006","gamma-Hexachlorocyclohexane",0.0263,0.005,0.054,"0.005 , 0.0263 , 0.054"
"3867","Kohsoom","2006","Heptachlor",0.0153,0.005,0.07,"0.005 , 0.0153 , 0.07"
"3868","Kohsoom","2006","Heptachloroepoxide",0.0454285714285714,0.005,0.222,"0.005 , 0.0454285714285714 , 0.222"
"3869","Kohsoom","2006","Iron",0.5655,0.06,1.357,"0.06 , 0.5655 , 1.357"
"3870","Kohsoom","2006","Lead",11.7741666666667,0.718,34.9,"0.718 , 11.7741666666667 , 34.9"
"3871","Kohsoom","2006","Macrozoobenthos",2.36,2.36,2.36,"2.36 , 2.36 , 2.36"
"3872","Kohsoom","2006","Magnesium",24.9272727272727,21.8,29.2,"21.8 , 24.9272727272727 , 29.2"
"3873","Kohsoom","2006","Manganese",0.152666666666667,0.035,0.243,"0.035 , 0.152666666666667 , 0.243"
"3874","Kohsoom","2006","Mercury",1.035,1.035,1.035,"1.035 , 1.035 , 1.035"
"3875","Kohsoom","2006","Methoxychlor",0.054,0.054,0.054,"0.054 , 0.054 , 0.054"
"3876","Kohsoom","2006","Metolachlor",0.0803636363636364,0.025,0.285,"0.025 , 0.0803636363636364 , 0.285"
"3877","Kohsoom","2006","Nickel",5.16145454545455,0.44,14.12,"0.44 , 5.16145454545455 , 14.12"
"3878","Kohsoom","2006","Nitrates",2.28272727272727,1.68,3,"1.68 , 2.28272727272727 , 3"
"3879","Kohsoom","2006","Nitrites",0.0478181818181818,0.027,0.09,"0.027 , 0.0478181818181818 , 0.09"
"3880","Kohsoom","2006","Orthophosphate-phosphorus",0.138181818181818,0.1,0.19,"0.1 , 0.138181818181818 , 0.19"
"3881","Kohsoom","2006","Oxygen saturation",103.9,84.8,147,"84.8 , 103.9 , 147"
"3882","Kohsoom","2006","p,p-DDD",0.0664,0.007,0.227,"0.007 , 0.0664 , 0.227"
"3883","Kohsoom","2006","p,p-DDE",0.0254,0.007,0.056,"0.007 , 0.0254 , 0.056"
"3884","Kohsoom","2006","p,p-DDT",0.0458,0.01,0.181,"0.01 , 0.0458 , 0.181"
"3885","Kohsoom","2006","Petroleum hydrocarbons",0.01,0.01,0.01,"0.01 , 0.01 , 0.01"
"3886","Kohsoom","2006","Potassium",4.55454545454545,2.7,7,"2.7 , 4.55454545454545 , 7"
"3887","Kohsoom","2006","Silica (SiO2)",7.839,2,16.9,"2 , 7.839 , 16.9"
"3888","Kohsoom","2006","Simazine",0.2685,0.07,0.73,"0.07 , 0.2685 , 0.73"
"3889","Kohsoom","2006","Sodium",27.4818181818182,17.7,38.4,"17.7 , 27.4818181818182 , 38.4"
"3890","Kohsoom","2006","Sulphates",105.545454545455,91.3,117.1,"91.3 , 105.545454545455 , 117.1"
"3891","Kohsoom","2006","Total coliforms",22.48,1.6,160,"1.6 , 22.48 , 160"
"3892","Kohsoom","2006","Total dissolved salts",372.363636363636,347,423,"347 , 372.363636363636 , 423"
"3893","Kohsoom","2006","Total hardness",149.4275,12.5,412.72,"12.5 , 149.4275 , 412.72"
"3894","Kohsoom","2006","Total nitrogen",9.64,9.64,9.64,"9.64 , 9.64 , 9.64"
"3895","Kohsoom","2006","Total phosphorus",0.261818181818182,0.19,0.35,"0.19 , 0.261818181818182 , 0.35"
"3896","Kohsoom","2006","Water temperature",14.3,2.2,26,"2.2 , 14.3 , 26"
"3897","Kohsoom","2006","Zinc",43.4166666666667,10,132,"10 , 43.4166666666667 , 132"
"3898","Kohsoom","2007","Alachlor",0.0856666666666667,0.006,0.349,"0.006 , 0.0856666666666667 , 0.349"
"3899","Kohsoom","2007","Aldrin",0.0270833333333333,0.005,0.102,"0.005 , 0.0270833333333333 , 0.102"
"3900","Kohsoom","2007","alpha-Hexachlorocyclohexane",0.00633333333333333,0.005,0.016,"0.005 , 0.00633333333333333 , 0.016"
"3901","Kohsoom","2007","Ammonium",1.21116666666667,0.6,2.43,"0.6 , 1.21116666666667 , 2.43"
"3902","Kohsoom","2007","Anionic active surfactants",0.0668181818181818,0.042,0.16,"0.042 , 0.0668181818181818 , 0.16"
"3903","Kohsoom","2007","Atrazine",0.08325,0.06,0.22,"0.06 , 0.08325 , 0.22"
"3904","Kohsoom","2007","beta-Hexaxchlorocyclohexane",0.0208333333333333,0.005,0.14,"0.005 , 0.0208333333333333 , 0.14"
"3905","Kohsoom","2007","Bicarbonates",230.783333333333,183,298.9,"183 , 230.783333333333 , 298.9"
"3906","Kohsoom","2007","Biochemical Oxygen",5.41666666666667,4.3,7.4,"4.3 , 5.41666666666667 , 7.4"
"3907","Kohsoom","2007","Cadmium",0.399909090909091,0.05,1.072,"0.05 , 0.399909090909091 , 1.072"
"3908","Kohsoom","2007","Calcium",79.3333333333333,67.2,99.2,"67.2 , 79.3333333333333 , 99.2"
"3909","Kohsoom","2007","Chemical Oxygen Demand (Cr)",15.85,12,19.7,"12 , 15.85 , 19.7"
"3910","Kohsoom","2007","Chemical Oxygen Demand (Mn)",7.39166666666667,5.7,9.8,"5.7 , 7.39166666666667 , 9.8"
"3911","Kohsoom","2007","Chlorides",42.0333333333333,21.3,60.4,"21.3 , 42.0333333333333 , 60.4"
"3912","Kohsoom","2007","Chromium",8.97363636363636,1.786,25.67,"1.786 , 8.97363636363636 , 25.67"
"3913","Kohsoom","2007","Copper",13.5584545454545,1.839,35.105,"1.839 , 13.5584545454545 , 35.105"
"3914","Kohsoom","2007","Dieldrin",0.01125,0.005,0.08,"0.005 , 0.01125 , 0.08"
"3915","Kohsoom","2007","Dissolved oxygen",9.7975,7.54,12.14,"7.54 , 9.7975 , 12.14"
"3916","Kohsoom","2007","Endosulfan (alpha)",0.0175833333333333,0.005,0.086,"0.005 , 0.0175833333333333 , 0.086"
"3917","Kohsoom","2007","Endosulfan (beta)",0.0244166666666667,0.005,0.076,"0.005 , 0.0244166666666667 , 0.076"
